epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1795.99,0.87151,1.18274,1.2936,0.67833,0.59972,0.63574,0.43916,1.09062,1.4062,1.45829,0.0095842,0.0095842,0.0095842
44,1835.18,0.89453,1.18249,1.30838,0.74419,0.56528,0.63158,0.43875,1.09916,1.42755,1.45945,0.0095743,0.0095743,0.0095743
45,1873.63,0.89023,1.2005,1.30141,0.68819,0.58405,0.63608,0.43768,1.09954,1.37637,1.46941,0.0095644,0.0095644,0.0095644
46,1913.7,0.88169,1.20594,1.30204,0.73047,0.59722,0.67792,0.4746,1.05435,1.28641,1.41605,0.0095545,0.0095545,0.0095545
47,1952.28,0.8526,1.18254,1.28058,0.67634,0.61179,0.64904,0.45879,1.06915,1.36735,1.43053,0.0095446,0.0095446,0.0095446
48,1997.21,0.87677,1.1942,1.29109,0.67573,0.62521,0.66437,0.45877,1.07492,1.36033,1.45358,0.0095347,0.0095347,0.0095347
49,2036.32,0.85524,1.13413,1.26743,0.67773,0.61178,0.66034,0.46278,1.06096,1.30433,1.43505,0.0095248,0.0095248,0.0095248
50,2075.7,0.84846,1.14968,1.27947,0.7539,0.58389,0.67294,0.46701,1.06053,1.32015,1.43174,0.0095149,0.0095149,0.0095149
51,2115.61,0.86126,1.12985,1.27974,0.75758,0.58356,0.68634,0.4861,1.07137,1.29792,1.4357,0.009505,0.009505,0.009505
52,2153.42,0.83993,1.10576,1.25437,0.74406,0.57407,0.67033,0.48458,1.03926,1.27722,1.41667,0.0094951,0.0094951,0.0094951
53,2192.55,0.84001,1.08289,1.26423,0.7572,0.58725,0.67237,0.48654,1.03219,1.31578,1.38749,0.0094852,0.0094852,0.0094852
54,2231.12,0.84446,1.10774,1.27455,0.71995,0.57321,0.65305,0.46496,1.06665,1.363,1.44078,0.0094753,0.0094753,0.0094753
55,2269.61,0.84284,1.09977,1.26878,0.67972,0.59533,0.64488,0.45773,1.0564,1.32148,1.41235,0.0094654,0.0094654,0.0094654
56,2307.8,0.86466,1.15143,1.28372,0.73769,0.60261,0.66802,0.4741,1.0589,1.36186,1.41529,0.0094555,0.0094555,0.0094555
57,2345.7,0.82265,1.06916,1.252,0.69191,0.62422,0.68194,0.49011,1.03452,1.27851,1.40836,0.0094456,0.0094456,0.0094456
58,2384.87,0.82575,1.10215,1.2691,0.76144,0.58978,0.68117,0.48361,1.05619,1.26042,1.4334,0.0094357,0.0094357,0.0094357
59,2423.15,0.83677,1.09218,1.2622,0.69499,0.5708,0.63444,0.45326,1.06981,1.40887,1.43114,0.0094258,0.0094258,0.0094258
60,2462.21,0.82355,1.05718,1.25506,0.73653,0.60497,0.68153,0.48281,1.06203,1.26201,1.42586,0.0094159,0.0094159,0.0094159
61,2502.53,0.81602,1.03122,1.24443,0.74474,0.61242,0.68589,0.49008,1.05332,1.25668,1.40863,0.009406,0.009406,0.009406
62,2540.81,0.81015,1.00297,1.24508,0.64612,0.64517,0.67842,0.48306,1.06759,1.26536,1.43401,0.0093961,0.0093961,0.0093961
63,2579.01,0.82836,1.02385,1.24702,0.73783,0.57784,0.65297,0.46318,1.06478,1.34741,1.43644,0.0093862,0.0093862,0.0093862
64,2617.98,0.79744,1.00043,1.23252,0.80521,0.58333,0.69816,0.50935,1.02641,1.20833,1.39575,0.0093763,0.0093763,0.0093763
65,2657,0.81205,0.99862,1.24772,0.72351,0.61634,0.67981,0.48493,1.05814,1.269,1.42905,0.0093664,0.0093664,0.0093664
66,2696.54,0.81425,1.01009,1.24078,0.73769,0.60795,0.67504,0.47996,1.01755,1.27076,1.38989,0.0093565,0.0093565,0.0093565
67,2734.57,0.81412,1.03406,1.24764,0.7426,0.57813,0.66402,0.47787,1.03377,1.29988,1.40851,0.0093466,0.0093466,0.0093466
68,2771.58,0.81473,1.01338,1.24723,0.71712,0.62545,0.68785,0.49544,1.02139,1.21588,1.40085,0.0093367,0.0093367,0.0093367
69,2809.17,0.80847,0.98412,1.23613,0.69333,0.60003,0.65863,0.47098,1.03102,1.26229,1.39634,0.0093268,0.0093268,0.0093268
70,2845.48,0.79812,1.00747,1.2388,0.77864,0.60185,0.69386,0.49855,1.02443,1.23131,1.41161,0.0093169,0.0093169,0.0093169
71,2882.06,0.80381,0.97981,1.23521,0.78937,0.59648,0.6989,0.50573,1.01683,1.20963,1.39177,0.009307,0.009307,0.009307
72,2918.49,0.80172,0.94691,1.22867,0.73616,0.59038,0.66736,0.47759,1.0426,1.30487,1.41623,0.0092971,0.0092971,0.0092971
73,2955.69,0.8077,0.97901,1.23817,0.77369,0.62975,0.70896,0.50901,1.04182,1.18126,1.39761,0.0092872,0.0092872,0.0092872
74,2995.47,0.7825,0.94244,1.22208,0.69208,0.64673,0.6962,0.49946,1.03056,1.21549,1.39279,0.0092773,0.0092773,0.0092773
75,3034.7,0.7837,0.92965,1.21205,0.72326,0.6159,0.67295,0.47733,1.03829,1.25126,1.3953,0.0092674,0.0092674,0.0092674
76,3072.87,0.78311,0.93233,1.21912,0.75189,0.64577,0.70783,0.51093,1.00998,1.21209,1.38273,0.0092575,0.0092575,0.0092575
77,3111.32,0.78669,0.96301,1.22137,0.71417,0.64109,0.68921,0.49126,1.02161,1.21585,1.39296,0.0092476,0.0092476,0.0092476
78,3149.44,0.79251,0.92815,1.21803,0.74783,0.63346,0.67563,0.47826,1.04838,1.27235,1.40901,0.0092377,0.0092377,0.0092377
79,3187.79,0.78226,0.93589,1.22538,0.73055,0.61726,0.65568,0.4614,1.06287,1.30717,1.44944,0.0092278,0.0092278,0.0092278
80,3226.75,0.7641,0.90519,1.2118,0.77229,0.60916,0.69136,0.49733,1.03411,1.20196,1.40242,0.0092179,0.0092179,0.0092179
81,3268.58,0.79039,0.94245,1.22091,0.80715,0.6061,0.7056,0.49825,1.04899,1.19709,1.42,0.009208,0.009208,0.009208
82,3310.11,0.77985,0.90828,1.21969,0.73513,0.62523,0.70079,0.49944,1.03101,1.20097,1.41692,0.0091981,0.0091981,0.0091981
83,3351.88,0.77179,0.9129,1.20652,0.7436,0.6135,0.69738,0.49214,1.0488,1.24978,1.42553,0.0091882,0.0091882,0.0091882
84,3389.78,0.7751,0.88664,1.2108,0.71563,0.65212,0.6965,0.49181,1.03542,1.24657,1.41008,0.0091783,0.0091783,0.0091783
85,3429.46,0.77677,0.8966,1.21186,0.7597,0.62881,0.70386,0.49779,1.05783,1.21982,1.43075,0.0091684,0.0091684,0.0091684
86,3468.45,0.75893,0.88576,1.21041,0.76442,0.64739,0.71526,0.50171,1.05659,1.17499,1.43564,0.0091585,0.0091585,0.0091585
87,3506.55,0.7663,0.8741,1.20748,0.75898,0.64037,0.7113,0.51387,1.02688,1.19302,1.40052,0.0091486,0.0091486,0.0091486
88,3545.85,0.76941,0.8623,1.20762,0.75727,0.5963,0.67085,0.4726,1.05941,1.25943,1.43519,0.0091387,0.0091387,0.0091387
89,3584.38,0.76145,0.87833,1.1947,0.73837,0.62849,0.68483,0.4905,1.04206,1.23445,1.42436,0.0091288,0.0091288,0.0091288
90,3623.12,0.76205,0.8561,1.19926,0.76358,0.61378,0.69331,0.49435,1.0487,1.18909,1.41863,0.0091189,0.0091189,0.0091189
91,3661.98,0.77617,0.88955,1.20615,0.81559,0.60338,0.72041,0.52251,1.00102,1.13172,1.35932,0.009109,0.009109,0.009109
92,3700.07,0.75828,0.85521,1.19763,0.73284,0.64544,0.71067,0.51526,1.02032,1.21341,1.39864,0.0090991,0.0090991,0.0090991
93,3739.64,0.76952,0.86701,1.20599,0.73899,0.64375,0.7135,0.52008,1.03382,1.17165,1.40201,0.0090892,0.0090892,0.0090892
94,3777.9,0.7359,0.8365,1.18218,0.79354,0.6384,0.72879,0.53238,1.01417,1.15269,1.40717,0.0090793,0.0090793,0.0090793
95,3816.93,0.75351,0.86984,1.19071,0.73966,0.63658,0.70543,0.50382,1.05878,1.22686,1.44766,0.0090694,0.0090694,0.0090694
96,3855.25,0.74924,0.85358,1.19421,0.80052,0.62221,0.70277,0.50008,1.03801,1.18165,1.41707,0.0090595,0.0090595,0.0090595
97,3894.26,0.7522,0.86829,1.19785,0.73122,0.65201,0.71254,0.5212,1.01371,1.17482,1.39089,0.0090496,0.0090496,0.0090496
98,3931.81,0.75836,0.83073,1.19341,0.7751,0.64604,0.71425,0.51418,1.01755,1.15851,1.40121,0.0090397,0.0090397,0.0090397
99,3961.94,0.73383,0.80531,1.17395,0.7887,0.64468,0.71322,0.51707,1.02742,1.15853,1.40642,0.0090298,0.0090298,0.0090298
100,3994.05,0.74278,0.82642,1.18044,0.81665,0.62562,0.72904,0.52873,1.03888,1.13796,1.42693,0.0090199,0.0090199,0.0090199
101,4025.94,0.74738,0.85043,1.19196,0.77755,0.63495,0.71061,0.51346,1.04497,1.15528,1.41701,0.00901,0.00901,0.00901
102,4057.89,0.73051,0.80896,1.17282,0.75251,0.65487,0.70991,0.51228,1.0243,1.14857,1.41251,0.0090001,0.0090001,0.0090001
103,4089.19,0.7399,0.82613,1.17104,0.7438,0.66184,0.71532,0.52233,1.01986,1.15853,1.41017,0.0089902,0.0089902,0.0089902
104,4121.18,0.74557,0.83782,1.1862,0.76262,0.66278,0.7211,0.52542,1.02473,1.12172,1.38682,0.0089803,0.0089803,0.0089803
105,4155.78,0.73328,0.81732,1.17304,0.74318,0.66247,0.71434,0.51826,1.01996,1.18887,1.40092,0.0089704,0.0089704,0.0089704
106,4190.02,0.7253,0.79547,1.16478,0.77147,0.65588,0.73299,0.52452,1.03829,1.10911,1.41852,0.0089605,0.0089605,0.0089605
107,4223.96,0.73016,0.80118,1.17138,0.757,0.66071,0.70432,0.51054,1.011,1.15878,1.40937,0.0089506,0.0089506,0.0089506
108,4257.54,0.7312,0.79875,1.17117,0.78406,0.64144,0.72284,0.52797,1.00528,1.10978,1.36718,0.0089407,0.0089407,0.0089407
109,4290.33,0.71377,0.79058,1.17257,0.74914,0.66458,0.72191,0.5225,1.01817,1.13904,1.3951,0.0089308,0.0089308,0.0089308
110,4322.17,0.72786,0.8122,1.17832,0.77434,0.64105,0.71985,0.51348,1.05488,1.1791,1.42979,0.0089209,0.0089209,0.0089209
111,4354.02,0.72825,0.78198,1.17446,0.76644,0.6455,0.71282,0.50301,1.03689,1.14255,1.41645,0.008911,0.008911,0.008911
112,4385.45,0.73283,0.77963,1.17523,0.71363,0.66528,0.70101,0.50309,1.05292,1.20606,1.43761,0.0089011,0.0089011,0.0089011
113,4416.82,0.72101,0.78283,1.16881,0.77049,0.64985,0.72104,0.51981,1.04827,1.16888,1.41928,0.0088912,0.0088912,0.0088912
114,4448.34,0.71797,0.76471,1.16019,0.7828,0.65817,0.72029,0.52079,1.03336,1.15703,1.41855,0.0088813,0.0088813,0.0088813
115,4487.38,0.72397,0.7693,1.17435,0.76589,0.6184,0.69952,0.49384,1.05365,1.19662,1.43151,0.0088714,0.0088714,0.0088714
116,4519.26,0.71083,0.77913,1.16585,0.77287,0.66079,0.71458,0.51805,1.02964,1.15378,1.40081,0.0088615,0.0088615,0.0088615
117,4550.44,0.70679,0.75879,1.15878,0.77998,0.63843,0.72394,0.52973,1.02408,1.16952,1.40485,0.0088516,0.0088516,0.0088516
118,4582.24,0.72231,0.75982,1.17229,0.77197,0.64221,0.70209,0.49787,1.06729,1.2129,1.45949,0.0088417,0.0088417,0.0088417
119,4615.32,0.72026,0.78187,1.17681,0.7728,0.66429,0.73312,0.52239,1.03984,1.13178,1.42281,0.0088318,0.0088318,0.0088318
120,4647.31,0.70862,0.75298,1.15947,0.73417,0.65814,0.70664,0.51267,1.03207,1.14465,1.40406,0.0088219,0.0088219,0.0088219
121,4679.23,0.72491,0.7743,1.16954,0.7813,0.64264,0.7332,0.53209,1.04248,1.11795,1.42237,0.008812,0.008812,0.008812
122,4710.69,0.71467,0.76303,1.16587,0.79167,0.63685,0.7222,0.52139,1.02311,1.13962,1.39029,0.0088021,0.0088021,0.0088021
123,4742.7,0.70218,0.74682,1.15491,0.75047,0.6709,0.72662,0.53284,1.00937,1.10271,1.39331,0.0087922,0.0087922,0.0087922
124,4774.04,0.72311,0.77018,1.1623,0.73955,0.65988,0.70425,0.51253,1.02435,1.1525,1.41028,0.0087823,0.0087823,0.0087823
125,4805.57,0.70951,0.75149,1.16248,0.72774,0.66518,0.71092,0.51585,1.03219,1.1435,1.43053,0.0087724,0.0087724,0.0087724
126,4839.03,0.70506,0.76918,1.1554,0.77841,0.62424,0.70731,0.51225,1.04056,1.16378,1.43502,0.0087625,0.0087625,0.0087625
127,4873.88,0.71277,0.7422,1.1599,0.73445,0.63899,0.70278,0.51481,1.02209,1.15349,1.40413,0.0087526,0.0087526,0.0087526
128,4905.18,0.69401,0.73134,1.14108,0.75997,0.64373,0.70697,0.51026,1.03198,1.20874,1.42588,0.0087427,0.0087427,0.0087427
129,4936.78,0.70224,0.76824,1.16554,0.80801,0.62556,0.7266,0.52233,1.03071,1.13421,1.41844,0.0087328,0.0087328,0.0087328
130,4968.64,0.70115,0.74107,1.15056,0.79364,0.64129,0.73356,0.53106,1.03068,1.13257,1.41791,0.0087229,0.0087229,0.0087229
131,5000.52,0.69807,0.72695,1.14842,0.75566,0.65269,0.73153,0.53595,1.01579,1.13401,1.40952,0.008713,0.008713,0.008713
132,5032.09,0.70298,0.74027,1.14639,0.77015,0.66499,0.72249,0.52039,1.02755,1.1186,1.41778,0.0087031,0.0087031,0.0087031
133,5064.65,0.70182,0.71916,1.15549,0.73669,0.65351,0.7084,0.51227,1.0205,1.16358,1.40186,0.0086932,0.0086932,0.0086932
134,5096.95,0.70561,0.7282,1.15336,0.76149,0.64957,0.71892,0.52658,1.02795,1.12408,1.41481,0.0086833,0.0086833,0.0086833
135,5128.58,0.69419,0.72512,1.14422,0.79122,0.63105,0.71702,0.5175,1.04491,1.15103,1.42866,0.0086734,0.0086734,0.0086734
136,5176.51,0.6999,0.71914,1.14931,0.75085,0.67454,0.73079,0.54008,1.0222,1.10121,1.41845,0.0086635,0.0086635,0.0086635
137,5207.91,0.68467,0.74166,1.14511,0.72933,0.66754,0.71517,0.51881,1.02396,1.12264,1.41698,0.0086536,0.0086536,0.0086536
138,5239.01,0.6888,0.71215,1.13978,0.77579,0.66989,0.73633,0.53833,1.01666,1.08517,1.4092,0.0086437,0.0086437,0.0086437
139,5269.91,0.69309,0.71847,1.14745,0.80066,0.63353,0.72683,0.53273,1.0008,1.09682,1.38644,0.0086338,0.0086338,0.0086338
140,5300.65,0.67879,0.7338,1.13726,0.74618,0.65077,0.72287,0.52657,1.02726,1.0966,1.42274,0.0086239,0.0086239,0.0086239
141,5330.6,0.69341,0.70372,1.14199,0.81231,0.62096,0.72892,0.52818,1.01172,1.13973,1.39183,0.008614,0.008614,0.008614
142,5361.02,0.692,0.70949,1.14722,0.7832,0.63297,0.71345,0.52533,1.0368,1.15475,1.41858,0.0086041,0.0086041,0.0086041
143,5391.59,0.68974,0.72703,1.14566,0.76974,0.65531,0.71769,0.52407,1.0133,1.14167,1.40777,0.0085942,0.0085942,0.0085942
144,5421.65,0.68131,0.70852,1.14279,0.79114,0.64459,0.72987,0.53094,1.03153,1.11987,1.41754,0.0085843,0.0085843,0.0085843
145,5451.63,0.67891,0.69056,1.13926,0.76868,0.65982,0.71591,0.51919,1.03362,1.18395,1.43085,0.0085744,0.0085744,0.0085744
146,5481.72,0.68088,0.70248,1.12979,0.78162,0.65796,0.73419,0.53257,1.00804,1.12385,1.38845,0.0085645,0.0085645,0.0085645
147,5511.71,0.69085,0.7188,1.14195,0.81596,0.61952,0.71471,0.51995,1.0187,1.11485,1.39914,0.0085546,0.0085546,0.0085546
148,5542.08,0.68088,0.67941,1.12941,0.78758,0.66298,0.72763,0.53188,1.02236,1.10457,1.40939,0.0085447,0.0085447,0.0085447
149,5572.43,0.67329,0.68507,1.13364,0.80196,0.64714,0.7307,0.52101,1.02228,1.10756,1.40937,0.0085348,0.0085348,0.0085348
150,5602.77,0.67414,0.68363,1.12546,0.77508,0.64052,0.71784,0.51141,1.02671,1.11252,1.4163,0.0085249,0.0085249,0.0085249
151,5633.08,0.66014,0.66693,1.12553,0.78533,0.65432,0.72472,0.52169,1.03833,1.10342,1.41931,0.008515,0.008515,0.008515
152,5662.99,0.69066,0.70248,1.14661,0.79301,0.6499,0.72621,0.52754,1.01428,1.1215,1.38155,0.0085051,0.0085051,0.0085051
153,5693.06,0.66128,0.69203,1.12699,0.76622,0.66069,0.72745,0.52631,1.02715,1.10944,1.40829,0.0084952,0.0084952,0.0084952
154,5723.43,0.69373,0.70622,1.13765,0.80688,0.65086,0.7369,0.5354,1.03031,1.09732,1.41204,0.0084853,0.0084853,0.0084853
155,5753.83,0.66873,0.68359,1.13028,0.76779,0.66458,0.72797,0.53335,1.01546,1.11865,1.39916,0.0084754,0.0084754,0.0084754
156,5785.52,0.66458,0.67994,1.12348,0.78659,0.66873,0.74449,0.53765,1.03184,1.09428,1.40491,0.0084655,0.0084655,0.0084655
157,5833.48,0.67487,0.69112,1.13581,0.78686,0.67663,0.73113,0.52904,1.03771,1.09493,1.41918,0.0084556,0.0084556,0.0084556
158,5878.86,0.67792,0.67612,1.13141,0.79151,0.65233,0.73567,0.53937,1.02878,1.04571,1.41187,0.0084457,0.0084457,0.0084457
159,5924.37,0.66485,0.67309,1.1286,0.79222,0.64862,0.7246,0.52637,1.02428,1.10643,1.4117,0.0084358,0.0084358,0.0084358
160,5970.1,0.66222,0.67824,1.12269,0.7946,0.66535,0.71942,0.51696,1.03728,1.11253,1.42229,0.0084259,0.0084259,0.0084259
161,6013.08,0.67877,0.67462,1.13586,0.78607,0.6458,0.72417,0.52133,1.02897,1.13446,1.41418,0.008416,0.008416,0.008416
162,6052.69,0.65703,0.65786,1.11861,0.79438,0.65951,0.73798,0.53443,1.01099,1.07708,1.40512,0.0084061,0.0084061,0.0084061
163,6091.19,0.65323,0.65934,1.11931,0.82279,0.64677,0.73913,0.53078,1.0427,1.1239,1.44658,0.0083962,0.0083962,0.0083962
164,6131.12,0.67961,0.67883,1.13754,0.75862,0.66611,0.72898,0.52855,1.03468,1.12699,1.42411,0.0083863,0.0083863,0.0083863
165,6173.31,0.65205,0.66024,1.12223,0.77436,0.627,0.70422,0.5139,1.02556,1.1412,1.42693,0.0083764,0.0083764,0.0083764
166,6216.14,0.64959,0.65116,1.12308,0.76807,0.6818,0.74377,0.53773,1.01345,1.07517,1.4047,0.0083665,0.0083665,0.0083665
167,6257.73,0.6704,0.66119,1.12907,0.79752,0.66317,0.73713,0.53714,1.02349,1.08125,1.41441,0.0083566,0.0083566,0.0083566
168,6299.22,0.66996,0.67828,1.13004,0.80244,0.64902,0.73006,0.52776,1.01257,1.11422,1.3992,0.0083467,0.0083467,0.0083467
169,6341.36,0.66209,0.66312,1.1205,0.76753,0.67467,0.74186,0.53743,1.01868,1.06199,1.41429,0.0083368,0.0083368,0.0083368
170,6382.09,0.67289,0.66994,1.13353,0.79713,0.6562,0.74573,0.54112,1.03738,1.06485,1.41917,0.0083269,0.0083269,0.0083269
171,6421.89,0.65361,0.67136,1.11937,0.81502,0.63281,0.72748,0.53321,1.03772,1.12321,1.42798,0.008317,0.008317,0.008317
172,6461.27,0.65823,0.66184,1.1136,0.76369,0.66864,0.73252,0.53458,1.02858,1.09575,1.41487,0.0083071,0.0083071,0.0083071
173,6500.3,0.64811,0.63449,1.11205,0.75542,0.67535,0.73852,0.5371,1.01458,1.08363,1.40908,0.0082972,0.0082972,0.0082972
174,6539.86,0.65871,0.65199,1.11592,0.8092,0.66195,0.75097,0.54693,1.02913,1.07877,1.42965,0.0082873,0.0082873,0.0082873
175,6579.48,0.66833,0.66028,1.12222,0.78421,0.66129,0.74219,0.53901,1.02331,1.09034,1.41089,0.0082774,0.0082774,0.0082774
176,6618.34,0.64694,0.64024,1.11194,0.81967,0.6493,0.73776,0.53963,1.01366,1.09993,1.40435,0.0082675,0.0082675,0.0082675
177,6657.11,0.66258,0.65526,1.12072,0.79825,0.67085,0.74416,0.53922,1.02004,1.08835,1.41579,0.0082576,0.0082576,0.0082576
178,6696.89,0.65798,0.64324,1.10905,0.77494,0.6759,0.73898,0.5364,1.0197,1.08269,1.4099,0.0082477,0.0082477,0.0082477
179,6736.47,0.63561,0.63711,1.10204,0.7937,0.67211,0.74626,0.54452,0.9948,1.07509,1.39437,0.0082378,0.0082378,0.0082378
180,6775.98,0.63391,0.63311,1.10676,0.77225,0.68448,0.73384,0.53342,1.02162,1.10825,1.41679,0.0082279,0.0082279,0.0082279
181,6817.01,0.6424,0.60617,1.1017,0.78454,0.65776,0.73014,0.527,1.0284,1.13231,1.42778,0.008218,0.008218,0.008218
182,6857.15,0.65111,0.6512,1.11574,0.76049,0.68107,0.74167,0.54315,1.01732,1.09044,1.41775,0.0082081,0.0082081,0.0082081
183,6896.88,0.64454,0.64932,1.119,0.75791,0.67965,0.73478,0.5336,1.0169,1.08253,1.4153,0.0081982,0.0081982,0.0081982
184,6936.44,0.64534,0.65147,1.11253,0.80371,0.65666,0.73288,0.53256,1.01037,1.10464,1.41864,0.0081883,0.0081883,0.0081883
