epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,2322.47,0.87267,1.25721,1.27865,0.65539,0.52677,0.57342,0.42102,1.01464,1.54373,1.36539,0.009703,0.009703,0.009703
32,2397.69,0.86586,1.26058,1.26796,0.69978,0.53958,0.6058,0.45376,0.99029,1.44101,1.34099,0.0096931,0.0096931,0.0096931
33,2473.88,0.86155,1.24975,1.26942,0.65043,0.55574,0.60514,0.45499,0.97214,1.47135,1.33117,0.0096832,0.0096832,0.0096832
34,2548.86,0.85781,1.23129,1.27127,0.70756,0.55861,0.62301,0.46328,0.99818,1.42057,1.36625,0.0096733,0.0096733,0.0096733
35,2630.09,0.85376,1.23341,1.26182,0.72337,0.53676,0.61894,0.45337,1.01384,1.43406,1.38835,0.0096634,0.0096634,0.0096634
36,2707.38,0.84662,1.19633,1.25103,0.6814,0.5831,0.63135,0.47721,0.98639,1.36397,1.34294,0.0096535,0.0096535,0.0096535
37,2783.75,0.84279,1.18697,1.25506,0.72009,0.54912,0.60732,0.44815,0.97736,1.45587,1.33717,0.0096436,0.0096436,0.0096436
38,2859.2,0.83646,1.17033,1.24907,0.70738,0.57641,0.61327,0.46527,0.98829,1.40739,1.34732,0.0096337,0.0096337,0.0096337
39,2940.73,0.8424,1.19863,1.25534,0.71258,0.56294,0.61653,0.461,0.99251,1.44488,1.34891,0.0096238,0.0096238,0.0096238
40,3025.97,0.83485,1.16837,1.24501,0.69481,0.55136,0.60049,0.45594,0.98775,1.46846,1.34489,0.0096139,0.0096139,0.0096139
41,3109.75,0.82528,1.13115,1.24334,0.71066,0.53867,0.61613,0.46423,0.95528,1.43021,1.32296,0.009604,0.009604,0.009604
42,3188.74,0.81704,1.11973,1.23062,0.75001,0.5715,0.64262,0.48121,0.97318,1.3401,1.32991,0.0095941,0.0095941,0.0095941
43,3270.46,0.82827,1.11715,1.23475,0.71295,0.56709,0.63385,0.47331,0.99125,1.37298,1.35309,0.0095842,0.0095842,0.0095842
44,3345.21,0.82712,1.11045,1.23975,0.68252,0.60346,0.64366,0.47991,0.97135,1.36675,1.34363,0.0095743,0.0095743,0.0095743
45,3429.8,0.80861,1.08956,1.22374,0.73476,0.5943,0.66372,0.49653,0.98567,1.3658,1.34416,0.0095644,0.0095644,0.0095644
46,3513.95,0.81687,1.0773,1.23099,0.69329,0.59972,0.64849,0.49142,0.96587,1.3021,1.33727,0.0095545,0.0095545,0.0095545
47,3600.2,0.80732,1.06556,1.22309,0.73262,0.57882,0.64678,0.49086,0.95795,1.33297,1.33523,0.0095446,0.0095446,0.0095446
48,3684.04,0.8049,1.07341,1.22715,0.72366,0.57605,0.61097,0.46026,0.96907,1.40547,1.33302,0.0095347,0.0095347,0.0095347
49,3770.41,0.80903,1.04574,1.2246,0.78528,0.58573,0.6769,0.50399,0.98068,1.30792,1.36201,0.0095248,0.0095248,0.0095248
50,3855.17,0.80094,1.05206,1.22126,0.71624,0.59368,0.6409,0.48752,0.95728,1.34024,1.33206,0.0095149,0.0095149,0.0095149
51,3939.32,0.80195,1.03399,1.22362,0.74301,0.59986,0.66249,0.50593,0.96002,1.3221,1.32596,0.009505,0.009505,0.009505
52,4023.24,0.80064,1.03166,1.21569,0.71525,0.61965,0.67233,0.51328,0.93427,1.27564,1.29494,0.0094951,0.0094951,0.0094951
53,4108.06,0.7989,1.04423,1.21913,0.73602,0.60222,0.67273,0.51196,0.95309,1.28338,1.31801,0.0094852,0.0094852,0.0094852
54,4184.23,0.78593,1.00786,1.21043,0.73813,0.56503,0.6436,0.48021,0.97741,1.35326,1.34817,0.0094753,0.0094753,0.0094753
55,4258.16,0.78343,1.02417,1.20843,0.71745,0.61951,0.68291,0.51636,0.94604,1.23199,1.31745,0.0094654,0.0094654,0.0094654
56,4355.01,0.77881,1.00408,1.21143,0.80765,0.58569,0.69932,0.52981,0.93777,1.22334,1.31235,0.0094555,0.0094555,0.0094555
57,4449.39,0.77401,0.97005,1.19601,0.76798,0.59618,0.66764,0.50816,0.95566,1.28649,1.31463,0.0094456,0.0094456,0.0094456
58,4536.41,0.77183,0.96408,1.19305,0.76003,0.60223,0.68675,0.51127,0.95728,1.25061,1.32316,0.0094357,0.0094357,0.0094357
59,4616.34,0.78893,0.98398,1.20269,0.74904,0.59003,0.66467,0.50447,0.96875,1.30612,1.33578,0.0094258,0.0094258,0.0094258
60,4696.86,0.76518,0.94421,1.18921,0.76456,0.60268,0.67154,0.51229,0.97793,1.28601,1.34273,0.0094159,0.0094159,0.0094159
61,4776.63,0.75739,0.93653,1.17986,0.74204,0.61136,0.67736,0.51,0.95736,1.25799,1.32674,0.009406,0.009406,0.009406
62,4860.39,0.77252,0.94473,1.19363,0.78094,0.59786,0.68605,0.52824,0.95103,1.23638,1.31679,0.0093961,0.0093961,0.0093961
63,4936.46,0.76084,0.94442,1.18817,0.72611,0.605,0.66465,0.50676,0.96051,1.24718,1.32325,0.0093862,0.0093862,0.0093862
64,5015.19,0.75977,0.93464,1.18709,0.77441,0.59132,0.6778,0.51078,0.96149,1.26015,1.31852,0.0093763,0.0093763,0.0093763
65,5089.29,0.77004,0.92628,1.19573,0.78316,0.59317,0.69562,0.52533,0.96427,1.22699,1.31785,0.0093664,0.0093664,0.0093664
66,5162.19,0.75929,0.90913,1.184,0.72626,0.63144,0.69578,0.52507,0.97499,1.21243,1.33475,0.0093565,0.0093565,0.0093565
67,5243.18,0.75251,0.92628,1.18303,0.78387,0.57641,0.68087,0.51904,0.94559,1.22454,1.31758,0.0093466,0.0093466,0.0093466
68,5329.2,0.74922,0.90351,1.17551,0.75316,0.59399,0.66676,0.5063,0.93947,1.24286,1.30474,0.0093367,0.0093367,0.0093367
69,5415.42,0.75691,0.8916,1.17914,0.74156,0.61255,0.67483,0.50802,0.93938,1.25284,1.30459,0.0093268,0.0093268,0.0093268
70,5498.84,0.75196,0.91218,1.18232,0.75642,0.62,0.68628,0.51353,0.94677,1.19411,1.29973,0.0093169,0.0093169,0.0093169
71,5580.45,0.74348,0.88669,1.17376,0.7576,0.61422,0.69193,0.51839,0.95169,1.20997,1.31628,0.009307,0.009307,0.009307
72,5661.54,0.75488,0.9081,1.1845,0.76844,0.64164,0.71253,0.53742,0.94431,1.17645,1.29765,0.0092971,0.0092971,0.0092971
73,5739.89,0.74042,0.88697,1.17129,0.7569,0.62854,0.69727,0.53106,0.94804,1.19936,1.31263,0.0092872,0.0092872,0.0092872
74,5820.53,0.73704,0.89696,1.1753,0.79481,0.59924,0.6932,0.52608,0.94409,1.22495,1.29522,0.0092773,0.0092773,0.0092773
75,5899.31,0.75379,0.89891,1.17952,0.77698,0.6162,0.69639,0.52918,0.9467,1.20616,1.30351,0.0092674,0.0092674,0.0092674
76,5978.99,0.73371,0.87263,1.16595,0.76785,0.62682,0.69666,0.53116,0.9301,1.19061,1.29983,0.0092575,0.0092575,0.0092575
77,6057.71,0.73843,0.88176,1.16573,0.75856,0.61422,0.68255,0.5194,0.94476,1.19289,1.30892,0.0092476,0.0092476,0.0092476
78,6137.71,0.73438,0.86234,1.1644,0.76763,0.63592,0.70034,0.53708,0.91912,1.17001,1.28004,0.0092377,0.0092377,0.0092377
79,6202.96,0.73872,0.88296,1.16953,0.75233,0.63891,0.69648,0.52838,0.93635,1.20236,1.30695,0.0092278,0.0092278,0.0092278
80,6277.69,0.7349,0.86678,1.16194,0.76716,0.61223,0.68756,0.52227,0.94741,1.18473,1.31149,0.0092179,0.0092179,0.0092179
81,6353.5,0.72431,0.83538,1.15943,0.76168,0.62911,0.68565,0.52741,0.92913,1.20452,1.30157,0.009208,0.009208,0.009208
82,6428.02,0.72609,0.84549,1.16675,0.71241,0.65088,0.70283,0.53299,0.95139,1.18752,1.31382,0.0091981,0.0091981,0.0091981
83,6501.85,0.73343,0.84394,1.16442,0.78548,0.6143,0.71073,0.54498,0.93226,1.17033,1.30431,0.0091882,0.0091882,0.0091882
84,6578.13,0.7227,0.83419,1.15708,0.77222,0.62177,0.69606,0.53187,0.92418,1.17098,1.2935,0.0091783,0.0091783,0.0091783
85,6650.34,0.73044,0.83156,1.15854,0.78902,0.62024,0.69755,0.53741,0.93485,1.16612,1.30168,0.0091684,0.0091684,0.0091684
86,6721.72,0.71951,0.82187,1.15138,0.78968,0.61113,0.68884,0.51961,0.94485,1.22358,1.31289,0.0091585,0.0091585,0.0091585
87,6801.48,0.71948,0.82255,1.15891,0.7816,0.64056,0.70524,0.53873,0.9395,1.16716,1.30362,0.0091486,0.0091486,0.0091486
88,6881.13,0.7231,0.82634,1.1664,0.79865,0.6287,0.71113,0.54884,0.91411,1.1479,1.2872,0.0091387,0.0091387,0.0091387
89,6960.88,0.71003,0.81516,1.14736,0.7602,0.64759,0.70227,0.53211,0.94855,1.18989,1.31081,0.0091288,0.0091288,0.0091288
90,7040.31,0.71616,0.81081,1.15667,0.74761,0.6344,0.69741,0.53478,0.9245,1.19394,1.29904,0.0091189,0.0091189,0.0091189
91,7120.15,0.71431,0.82022,1.15226,0.76667,0.64576,0.70755,0.54691,0.91946,1.17793,1.28778,0.009109,0.009109,0.009109
92,7199.94,0.72213,0.80308,1.15141,0.7998,0.60694,0.68499,0.52783,0.91715,1.20081,1.29157,0.0090991,0.0090991,0.0090991
93,7279.77,0.72372,0.81263,1.15305,0.79515,0.61267,0.69853,0.53986,0.92461,1.1757,1.30153,0.0090892,0.0090892,0.0090892
94,7359.6,0.70618,0.78353,1.14231,0.75953,0.61492,0.68612,0.53227,0.92201,1.19687,1.29544,0.0090793,0.0090793,0.0090793
95,7438.22,0.71735,0.78939,1.15672,0.77264,0.64328,0.71051,0.54433,0.9291,1.14548,1.30244,0.0090694,0.0090694,0.0090694
96,7519.13,0.70678,0.78251,1.14474,0.78413,0.62441,0.71076,0.54246,0.924,1.15962,1.29636,0.0090595,0.0090595,0.0090595
97,7598.81,0.71126,0.80181,1.14351,0.74895,0.66613,0.72375,0.55345,0.9102,1.13812,1.2838,0.0090496,0.0090496,0.0090496
98,7679.33,0.70613,0.79844,1.15027,0.76275,0.63614,0.70756,0.54695,0.91204,1.1362,1.28841,0.0090397,0.0090397,0.0090397
99,7739.29,0.69849,0.76804,1.14293,0.78076,0.65162,0.71531,0.5445,0.9264,1.15319,1.29772,0.0090298,0.0090298,0.0090298
100,7802.37,0.69742,0.77377,1.13591,0.77713,0.64521,0.71364,0.55159,0.91915,1.13979,1.28184,0.0090199,0.0090199,0.0090199
101,7866.97,0.70462,0.78078,1.14648,0.73618,0.64546,0.70631,0.54402,0.93232,1.15074,1.29807,0.00901,0.00901,0.00901
102,7927.94,0.70055,0.7675,1.13804,0.77762,0.65607,0.71999,0.54498,0.92874,1.13277,1.30607,0.0090001,0.0090001,0.0090001
103,7987.5,0.70343,0.76858,1.14318,0.80638,0.61093,0.71898,0.55342,0.90819,1.11975,1.28694,0.0089902,0.0089902,0.0089902
104,8046.75,0.69539,0.75859,1.14031,0.7403,0.67419,0.71922,0.55351,0.93173,1.1238,1.31924,0.0089803,0.0089803,0.0089803
105,8106.51,0.69138,0.76762,1.1327,0.80604,0.6467,0.72618,0.55931,0.90664,1.1211,1.28276,0.0089704,0.0089704,0.0089704
106,8172.49,0.70436,0.76752,1.14599,0.79316,0.63759,0.71229,0.54477,0.92093,1.1542,1.28517,0.0089605,0.0089605,0.0089605
107,8232.84,0.687,0.75843,1.13283,0.79417,0.63362,0.71407,0.54772,0.91437,1.14688,1.28328,0.0089506,0.0089506,0.0089506
108,8288.58,0.69239,0.74335,1.13365,0.76136,0.64376,0.70718,0.54682,0.91842,1.15846,1.30107,0.0089407,0.0089407,0.0089407
109,8345.58,0.68914,0.7431,1.13041,0.75761,0.67126,0.7073,0.55498,0.92118,1.1526,1.29395,0.0089308,0.0089308,0.0089308
110,8401.97,0.68246,0.73278,1.12695,0.79224,0.64863,0.71607,0.55185,0.91424,1.14019,1.28766,0.0089209,0.0089209,0.0089209
111,8457.86,0.6892,0.75452,1.13722,0.75953,0.66361,0.71542,0.55357,0.91629,1.13673,1.29394,0.008911,0.008911,0.008911
112,8513.69,0.69855,0.7543,1.14254,0.76835,0.65175,0.7128,0.55425,0.91264,1.14556,1.28261,0.0089011,0.0089011,0.0089011
113,8570.19,0.68922,0.7413,1.13064,0.75212,0.67654,0.73162,0.56191,0.91743,1.11843,1.29496,0.0088912,0.0088912,0.0088912
114,8628.65,0.69027,0.74324,1.13614,0.76494,0.65322,0.71695,0.55379,0.90373,1.12935,1.27486,0.0088813,0.0088813,0.0088813
115,8684,0.68639,0.74197,1.12736,0.76746,0.67515,0.73088,0.56612,0.91048,1.09575,1.28503,0.0088714,0.0088714,0.0088714
116,8738.52,0.68036,0.73925,1.12365,0.73366,0.67151,0.71603,0.55863,0.90901,1.10914,1.28485,0.0088615,0.0088615,0.0088615
117,8792.73,0.67802,0.71331,1.12034,0.7293,0.69102,0.72297,0.5608,0.90204,1.10037,1.26907,0.0088516,0.0088516,0.0088516
118,8847.7,0.68898,0.73796,1.13009,0.78921,0.65307,0.72547,0.56266,0.91846,1.09911,1.29358,0.0088417,0.0088417,0.0088417
119,8902.98,0.68742,0.73588,1.13098,0.78071,0.65841,0.72271,0.55292,0.91109,1.11643,1.28299,0.0088318,0.0088318,0.0088318
120,8958.04,0.67344,0.72578,1.12489,0.79522,0.6485,0.7361,0.5615,0.90158,1.10738,1.27239,0.0088219,0.0088219,0.0088219
121,9012.61,0.67262,0.72199,1.12155,0.73734,0.6729,0.72181,0.56013,0.89947,1.09427,1.27593,0.008812,0.008812,0.008812
122,9066.89,0.68537,0.7218,1.1302,0.77067,0.65082,0.72653,0.5638,0.89568,1.088,1.26184,0.0088021,0.0088021,0.0088021
123,9120.83,0.67024,0.69558,1.11678,0.7356,0.68003,0.72167,0.55996,0.89582,1.10332,1.26606,0.0087922,0.0087922,0.0087922
124,9175.11,0.67635,0.71649,1.12286,0.77967,0.62073,0.71859,0.55619,0.90339,1.12965,1.26695,0.0087823,0.0087823,0.0087823
125,9230.16,0.66587,0.70811,1.11366,0.76628,0.65118,0.72332,0.55678,0.90397,1.09626,1.27804,0.0087724,0.0087724,0.0087724
126,9284.8,0.67463,0.70742,1.11545,0.75112,0.68391,0.724,0.55938,0.90241,1.08615,1.27434,0.0087625,0.0087625,0.0087625
127,9339.42,0.67687,0.71515,1.12266,0.79466,0.66193,0.73273,0.56325,0.89869,1.08961,1.27235,0.0087526,0.0087526,0.0087526
128,9394.25,0.67772,0.71029,1.12041,0.81668,0.64466,0.73455,0.57186,0.88754,1.06355,1.26028,0.0087427,0.0087427,0.0087427
129,9449.08,0.66957,0.7143,1.11489,0.81546,0.64898,0.73426,0.5583,0.9096,1.0738,1.27955,0.0087328,0.0087328,0.0087328
130,9515.55,0.66485,0.69558,1.11167,0.78972,0.64788,0.73298,0.56066,0.90929,1.08424,1.2891,0.0087229,0.0087229,0.0087229
131,9595.77,0.66442,0.70319,1.111,0.7812,0.64091,0.72203,0.56008,0.90181,1.08773,1.28475,0.008713,0.008713,0.008713
132,9672.28,0.67496,0.70235,1.12554,0.77193,0.66392,0.73127,0.56303,0.90855,1.09119,1.2836,0.0087031,0.0087031,0.0087031
133,9749.32,0.66171,0.70251,1.11291,0.80286,0.64688,0.72706,0.56058,0.89349,1.08646,1.27902,0.0086932,0.0086932,0.0086932
134,9834.43,0.66437,0.69454,1.11287,0.79371,0.65374,0.72826,0.55607,0.89513,1.07558,1.27351,0.0086833,0.0086833,0.0086833
135,9921.71,0.67077,0.70731,1.11479,0.78004,0.66208,0.73586,0.56799,0.8931,1.07626,1.2709,0.0086734,0.0086734,0.0086734
136,10004.3,0.66482,0.68537,1.11002,0.79189,0.65522,0.72461,0.5591,0.90403,1.10387,1.28275,0.0086635,0.0086635,0.0086635
137,10078,0.66181,0.70175,1.11344,0.75644,0.69226,0.73254,0.56078,0.89999,1.10128,1.29231,0.0086536,0.0086536,0.0086536
138,10153.6,0.66594,0.69306,1.11887,0.79478,0.68331,0.74321,0.5679,0.899,1.064,1.28126,0.0086437,0.0086437,0.0086437
139,10227.4,0.65961,0.68178,1.111,0.78655,0.67532,0.73653,0.57068,0.9045,1.08299,1.28458,0.0086338,0.0086338,0.0086338
140,10302.2,0.65999,0.68233,1.1098,0.82992,0.6558,0.74186,0.57719,0.90513,1.08873,1.28315,0.0086239,0.0086239,0.0086239
141,10385.7,0.66036,0.68441,1.10993,0.79497,0.66712,0.73697,0.57661,0.90532,1.07973,1.28139,0.008614,0.008614,0.008614
142,10470.6,0.65743,0.68303,1.10929,0.77679,0.68845,0.73507,0.57203,0.90742,1.07156,1.29107,0.0086041,0.0086041,0.0086041
143,10552.6,0.64429,0.66437,1.10272,0.80377,0.66205,0.73127,0.56985,0.90707,1.07974,1.29253,0.0085942,0.0085942,0.0085942
144,10636.4,0.66475,0.69217,1.11259,0.78643,0.68215,0.72551,0.56897,0.89688,1.08556,1.28317,0.0085843,0.0085843,0.0085843
145,10721.1,0.65511,0.69306,1.11088,0.80255,0.65726,0.72853,0.575,0.90104,1.08166,1.28616,0.0085744,0.0085744,0.0085744
146,10803.4,0.65914,0.68203,1.11223,0.81681,0.64572,0.7321,0.57384,0.90286,1.05467,1.28875,0.0085645,0.0085645,0.0085645
147,10888.8,0.659,0.66645,1.10516,0.81492,0.66391,0.73614,0.57694,0.89876,1.04339,1.28889,0.0085546,0.0085546,0.0085546
148,10971.5,0.64609,0.65609,1.10234,0.78351,0.67712,0.74469,0.58187,0.89593,1.05633,1.28328,0.0085447,0.0085447,0.0085447
149,11055.7,0.6472,0.66761,1.10159,0.78713,0.67749,0.73623,0.57404,0.89523,1.04288,1.28531,0.0085348,0.0085348,0.0085348
150,11132.9,0.6414,0.64013,1.10294,0.75173,0.67878,0.72427,0.56318,0.9073,1.08798,1.29736,0.0085249,0.0085249,0.0085249
151,11208,0.65569,0.67084,1.10676,0.79562,0.66962,0.73118,0.56405,0.90718,1.09534,1.2907,0.008515,0.008515,0.008515
152,11284,0.65044,0.66837,1.10589,0.79179,0.67216,0.73464,0.56684,0.91141,1.08507,1.30166,0.0085051,0.0085051,0.0085051
153,11360,0.64712,0.65124,1.10079,0.78603,0.67759,0.72912,0.56061,0.91383,1.10024,1.30052,0.0084952,0.0084952,0.0084952
154,11445.6,0.63694,0.65909,1.09384,0.78775,0.66121,0.73076,0.57006,0.89847,1.09076,1.28749,0.0084853,0.0084853,0.0084853
155,11529,0.65701,0.65812,1.10372,0.80597,0.65162,0.73361,0.57121,0.89144,1.08241,1.28268,0.0084754,0.0084754,0.0084754
156,11613.4,0.64648,0.65172,1.09925,0.81402,0.6589,0.74181,0.57702,0.88947,1.06204,1.27915,0.0084655,0.0084655,0.0084655
157,11697.5,0.64585,0.66102,1.1029,0.80662,0.67577,0.73555,0.57664,0.89387,1.06148,1.28205,0.0084556,0.0084556,0.0084556
158,11782.2,0.65389,0.69228,1.11239,0.77886,0.66817,0.72317,0.56697,0.89468,1.0647,1.27727,0.0084457,0.0084457,0.0084457
159,11866.1,0.6414,0.64552,1.09551,0.7967,0.65763,0.71888,0.56417,0.8921,1.06712,1.27653,0.0084358,0.0084358,0.0084358
160,11950.1,0.63663,0.64653,1.09708,0.8076,0.64563,0.72827,0.56957,0.89511,1.05792,1.28504,0.0084259,0.0084259,0.0084259
161,12033.2,0.65619,0.65419,1.10976,0.82597,0.64713,0.73606,0.57479,0.89253,1.06693,1.27338,0.008416,0.008416,0.008416
162,12160.8,0.65252,0.65215,1.10861,0.79438,0.66656,0.73796,0.57833,0.8971,1.06585,1.28078,0.0084061,0.0084061,0.0084061
163,12251.3,0.63048,0.64177,1.09714,0.77726,0.68619,0.73083,0.57004,0.90095,1.07467,1.28943,0.0083962,0.0083962,0.0083962
164,12342,0.64219,0.64093,1.10043,0.80216,0.66403,0.72967,0.57022,0.90229,1.06949,1.29201,0.0083863,0.0083863,0.0083863
165,12424,0.64953,0.65435,1.09895,0.78345,0.66943,0.72366,0.56571,0.91025,1.07532,1.30071,0.0083764,0.0083764,0.0083764
166,12511,0.63737,0.64551,1.09429,0.79755,0.66234,0.72955,0.57011,0.90474,1.07162,1.29452,0.0083665,0.0083665,0.0083665
167,12609.2,0.64411,0.63626,1.09318,0.81232,0.65445,0.72871,0.57022,0.90027,1.06358,1.28958,0.0083566,0.0083566,0.0083566
168,12710.9,0.63065,0.62891,1.09069,0.79706,0.66125,0.73257,0.57212,0.89811,1.05841,1.2872,0.0083467,0.0083467,0.0083467
169,12803.3,0.65142,0.63702,1.09991,0.76925,0.67888,0.73155,0.57111,0.90339,1.05946,1.29265,0.0083368,0.0083368,0.0083368
170,12891.5,0.63128,0.62961,1.08767,0.78696,0.67234,0.73091,0.56701,0.8959,1.05814,1.2829,0.0083269,0.0083269,0.0083269
171,13001.6,0.63204,0.64098,1.09192,0.7632,0.68379,0.73477,0.56753,0.89749,1.05758,1.28157,0.008317,0.008317,0.008317
172,13086.1,0.64246,0.63829,1.10132,0.77176,0.6858,0.73516,0.57227,0.89387,1.05839,1.27618,0.0083071,0.0083071,0.0083071
173,13178.7,0.62522,0.6157,1.08825,0.8005,0.65699,0.73444,0.57101,0.90283,1.06577,1.28765,0.0082972,0.0082972,0.0082972
174,13272.9,0.62316,0.62953,1.08892,0.78868,0.68166,0.74261,0.57761,0.90221,1.06305,1.29158,0.0082873,0.0082873,0.0082873
175,13363.3,0.62606,0.62123,1.08593,0.81493,0.65747,0.74144,0.57624,0.89521,1.06835,1.2895,0.0082774,0.0082774,0.0082774
176,13456.5,0.62972,0.62175,1.08944,0.76692,0.69648,0.74282,0.57624,0.89481,1.05993,1.28952,0.0082675,0.0082675,0.0082675
177,13542.7,0.63613,0.62314,1.08464,0.7776,0.68817,0.74635,0.58295,0.88659,1.04084,1.28016,0.0082576,0.0082576,0.0082576
178,13624.8,0.63031,0.62259,1.08688,0.79503,0.68137,0.74923,0.58474,0.88504,1.03396,1.28009,0.0082477,0.0082477,0.0082477
179,13708.2,0.62178,0.62488,1.08054,0.79497,0.68516,0.74899,0.58349,0.88775,1.04062,1.28344,0.0082378,0.0082378,0.0082378
180,13792.8,0.63107,0.62462,1.09375,0.7964,0.69999,0.75028,0.58425,0.88652,1.04494,1.27891,0.0082279,0.0082279,0.0082279
181,13874.4,0.61698,0.60962,1.08242,0.81935,0.66186,0.74906,0.58323,0.89185,1.04157,1.28303,0.008218,0.008218,0.008218
182,13953.2,0.63454,0.60958,1.08781,0.78749,0.68041,0.74781,0.5793,0.88796,1.04149,1.27946,0.0082081,0.0082081,0.0082081
183,14031.9,0.62526,0.60561,1.08633,0.81562,0.6591,0.74723,0.5838,0.88507,1.03279,1.28104,0.0081982,0.0081982,0.0081982
184,14116.3,0.62696,0.6126,1.08712,0.78364,0.69108,0.74899,0.58743,0.88541,1.03386,1.28098,0.0081883,0.0081883,0.0081883
