epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,1116.88,0.947,1.51951,1.32837,0.63275,0.49227,0.5357,0.39806,1.06816,1.69278,1.42201,0.0098317,0.0098317,0.0098317
19,1174.75,0.9364,1.47725,1.32174,0.71911,0.4875,0.57458,0.42023,1.0544,1.67125,1.41009,0.0098218,0.0098218,0.0098218
20,1231.41,0.92584,1.45261,1.3087,0.59792,0.51166,0.55206,0.39598,1.09146,1.64207,1.43406,0.0098119,0.0098119,0.0098119
21,1287.86,0.9287,1.42821,1.31531,0.63717,0.50264,0.5767,0.40805,1.08074,1.59864,1.41957,0.009802,0.009802,0.009802
22,1345.11,0.91315,1.37765,1.2894,0.6659,0.523,0.58413,0.42468,1.08106,1.62481,1.43431,0.0097921,0.0097921,0.0097921
23,1420.91,0.89894,1.34619,1.29086,0.68655,0.50012,0.57435,0.41887,1.05536,1.60175,1.40672,0.0097822,0.0097822,0.0097822
24,1492.99,0.89969,1.32385,1.29205,0.6262,0.51067,0.57291,0.41163,1.0638,1.53849,1.42445,0.0097723,0.0097723,0.0097723
25,1554.46,0.90266,1.31382,1.28351,0.64522,0.56199,0.60622,0.44366,1.04945,1.4826,1.41041,0.0097624,0.0097624,0.0097624
26,1616.6,0.8861,1.2842,1.27758,0.65543,0.5389,0.60062,0.44021,1.02931,1.46663,1.39998,0.0097525,0.0097525,0.0097525
27,1678.05,0.87984,1.30345,1.27832,0.57673,0.53245,0.54244,0.40001,1.01962,1.64404,1.37435,0.0097426,0.0097426,0.0097426
28,1740.6,0.8697,1.25022,1.26719,0.6994,0.49836,0.57843,0.4306,1.05437,1.55242,1.43408,0.0097327,0.0097327,0.0097327
29,1802.64,0.8652,1.23529,1.26518,0.67712,0.5366,0.59714,0.44059,1.0772,1.51599,1.44609,0.0097228,0.0097228,0.0097228
30,1864.38,0.86355,1.20129,1.2645,0.70401,0.52681,0.59574,0.44643,1.03927,1.51422,1.4026,0.0097129,0.0097129,0.0097129
31,1926.1,0.85242,1.18448,1.25097,0.71051,0.55661,0.62345,0.47485,1.00557,1.40188,1.35476,0.009703,0.009703,0.009703
32,1987.52,0.8548,1.19478,1.25505,0.68124,0.53419,0.59001,0.44635,1.01572,1.46126,1.37387,0.0096931,0.0096931,0.0096931
33,2049.07,0.85837,1.17884,1.26761,0.7024,0.56208,0.6143,0.45716,0.9983,1.41961,1.35751,0.0096832,0.0096832,0.0096832
34,2112.14,0.83525,1.16193,1.24433,0.72283,0.53198,0.61242,0.46441,1.00624,1.45783,1.37371,0.0096733,0.0096733,0.0096733
35,2174.33,0.84241,1.15587,1.2474,0.68247,0.55063,0.61238,0.45582,0.99825,1.43622,1.36238,0.0096634,0.0096634,0.0096634
36,2235.93,0.83216,1.13282,1.2379,0.65671,0.59045,0.62734,0.47211,0.98559,1.45385,1.34813,0.0096535,0.0096535,0.0096535
37,2298.71,0.82028,1.10366,1.23206,0.73084,0.55246,0.61992,0.45333,1.00956,1.45983,1.35957,0.0096436,0.0096436,0.0096436
38,2360.13,0.81338,1.08641,1.22979,0.7273,0.57151,0.64912,0.48795,1.00577,1.36491,1.35396,0.0096337,0.0096337,0.0096337
39,2422.79,0.8286,1.09247,1.23811,0.68408,0.59815,0.63855,0.47744,0.9785,1.39527,1.34232,0.0096238,0.0096238,0.0096238
40,2488.12,0.81965,1.0836,1.2324,0.71208,0.58012,0.64155,0.4737,0.99902,1.36346,1.33742,0.0096139,0.0096139,0.0096139
41,2552.61,0.82822,1.05676,1.23102,0.70713,0.571,0.63904,0.47899,0.99035,1.39414,1.33489,0.009604,0.009604,0.009604
42,2613.65,0.79907,1.05093,1.21223,0.75332,0.56146,0.64531,0.47661,0.99336,1.39361,1.36809,0.0095941,0.0095941,0.0095941
43,2671.72,0.80763,1.02912,1.21652,0.73185,0.58958,0.66363,0.48989,1.00589,1.34682,1.33845,0.0095842,0.0095842,0.0095842
44,2733.52,0.81257,1.03589,1.2222,0.77791,0.57912,0.67156,0.49453,1.00786,1.32118,1.36688,0.0095743,0.0095743,0.0095743
45,2794.88,0.79871,1.03274,1.20974,0.71499,0.53784,0.6206,0.46071,1.04115,1.42555,1.41969,0.0095644,0.0095644,0.0095644
46,2857.19,0.79925,1.01721,1.21191,0.7595,0.59068,0.6616,0.49691,0.98209,1.30796,1.3302,0.0095545,0.0095545,0.0095545
47,2915.63,0.78774,0.97715,1.20256,0.71991,0.59019,0.65264,0.48782,0.98582,1.34766,1.32798,0.0095446,0.0095446,0.0095446
48,2971.88,0.80013,1.0131,1.21152,0.68243,0.58481,0.65238,0.49246,0.98945,1.35872,1.3251,0.0095347,0.0095347,0.0095347
49,3028.31,0.7755,0.98574,1.19669,0.72768,0.58321,0.65375,0.48282,0.99014,1.32449,1.35559,0.0095248,0.0095248,0.0095248
50,3085.17,0.78535,0.97305,1.19929,0.69968,0.56328,0.62406,0.46574,1.01162,1.38943,1.35735,0.0095149,0.0095149,0.0095149
51,3144.54,0.78446,0.97655,1.20219,0.7425,0.59608,0.67579,0.509,0.98213,1.27616,1.33371,0.009505,0.009505,0.009505
52,3204.65,0.76387,0.93857,1.19201,0.70246,0.60683,0.6604,0.49428,0.99073,1.30927,1.34959,0.0094951,0.0094951,0.0094951
53,3266.25,0.79003,0.98059,1.21291,0.7259,0.59303,0.64928,0.48176,0.9909,1.34449,1.35087,0.0094852,0.0094852,0.0094852
54,3327.94,0.76763,0.95321,1.18753,0.75476,0.58053,0.65412,0.48575,1.02344,1.35049,1.3615,0.0094753,0.0094753,0.0094753
55,3390.17,0.76777,0.92159,1.18921,0.69716,0.62111,0.67221,0.50247,0.97628,1.31572,1.33278,0.0094654,0.0094654,0.0094654
56,3451.9,0.76597,0.92781,1.19365,0.82231,0.58288,0.69543,0.52131,0.96356,1.25028,1.32344,0.0094555,0.0094555,0.0094555
57,3513.97,0.75895,0.91751,1.18106,0.75403,0.60119,0.68407,0.51635,0.95844,1.2859,1.30908,0.0094456,0.0094456,0.0094456
58,3582.09,0.76258,0.91758,1.18816,0.7562,0.58863,0.67449,0.50721,0.97707,1.29034,1.33479,0.0094357,0.0094357,0.0094357
59,3643.58,0.75502,0.90213,1.17858,0.70738,0.57894,0.64181,0.47568,1.03123,1.36707,1.39742,0.0094258,0.0094258,0.0094258
60,3704.1,0.76188,0.92851,1.18408,0.74842,0.62165,0.67496,0.51631,0.96157,1.28633,1.32173,0.0094159,0.0094159,0.0094159
61,3765.49,0.75553,0.89075,1.18187,0.73557,0.62989,0.6841,0.51965,0.97091,1.24968,1.30591,0.009406,0.009406,0.009406
62,3826.48,0.74539,0.8754,1.17052,0.77273,0.59096,0.68576,0.51893,0.97259,1.235,1.32787,0.0093961,0.0093961,0.0093961
63,3887.83,0.74437,0.88219,1.17727,0.77463,0.56775,0.66558,0.50354,0.97946,1.28256,1.33505,0.0093862,0.0093862,0.0093862
64,3948.69,0.7383,0.87253,1.16302,0.73832,0.61543,0.67048,0.5091,0.96076,1.27223,1.30663,0.0093763,0.0093763,0.0093763
65,4010.4,0.74629,0.85607,1.17434,0.75351,0.61272,0.67831,0.51323,0.98216,1.2742,1.3369,0.0093664,0.0093664,0.0093664
66,4071.49,0.74562,0.84951,1.16947,0.74889,0.60691,0.68264,0.51723,0.97679,1.23778,1.34227,0.0093565,0.0093565,0.0093565
67,4120.33,0.74318,0.85444,1.17019,0.77626,0.60758,0.68757,0.5192,0.97557,1.21582,1.3428,0.0093466,0.0093466,0.0093466
68,4168.63,0.74301,0.8621,1.16563,0.69818,0.63414,0.66841,0.51031,0.95951,1.25849,1.32032,0.0093367,0.0093367,0.0093367
69,4217,0.72275,0.83574,1.15557,0.77784,0.62942,0.70393,0.53907,0.956,1.21603,1.30599,0.0093268,0.0093268,0.0093268
70,4265.26,0.73438,0.85382,1.16549,0.79038,0.6095,0.70079,0.53064,0.95899,1.22162,1.32746,0.0093169,0.0093169,0.0093169
71,4313.5,0.73033,0.82413,1.16057,0.8087,0.5982,0.70682,0.53608,0.93973,1.18417,1.29995,0.009307,0.009307,0.009307
72,4361.58,0.73158,0.84852,1.16334,0.74864,0.64432,0.70083,0.53078,0.93815,1.17724,1.30613,0.0092971,0.0092971,0.0092971
73,4409.87,0.72975,0.84407,1.15616,0.74624,0.61485,0.69109,0.52349,0.96725,1.19929,1.3264,0.0092872,0.0092872,0.0092872
74,4458.15,0.72744,0.84276,1.15798,0.72238,0.64747,0.68487,0.52225,0.96689,1.23476,1.32104,0.0092773,0.0092773,0.0092773
75,4506.33,0.72549,0.84444,1.1612,0.758,0.58979,0.67786,0.51741,0.95897,1.22759,1.3302,0.0092674,0.0092674,0.0092674
76,4555.04,0.72194,0.81895,1.15063,0.72189,0.64309,0.685,0.52437,0.94826,1.20383,1.30733,0.0092575,0.0092575,0.0092575
77,4604.07,0.72955,0.82012,1.15793,0.75872,0.62399,0.69564,0.53407,0.96101,1.20525,1.32338,0.0092476,0.0092476,0.0092476
78,4653.81,0.73008,0.79861,1.15615,0.73848,0.64242,0.70564,0.5361,0.96028,1.168,1.31467,0.0092377,0.0092377,0.0092377
79,4702.23,0.72782,0.83095,1.15796,0.81504,0.60918,0.71512,0.55042,0.94635,1.17181,1.33364,0.0092278,0.0092278,0.0092278
80,4750.81,0.71681,0.80405,1.1501,0.73794,0.62944,0.6972,0.53383,0.9566,1.19255,1.32257,0.0092179,0.0092179,0.0092179
81,4799.9,0.71699,0.80811,1.15111,0.75451,0.63946,0.71365,0.54023,0.96611,1.17977,1.32551,0.009208,0.009208,0.009208
82,4848.16,0.71689,0.79504,1.15257,0.73009,0.6355,0.69213,0.52757,0.94945,1.20212,1.3105,0.0091981,0.0091981,0.0091981
83,4896.69,0.71987,0.77323,1.15103,0.75836,0.62223,0.70094,0.5285,0.9691,1.18324,1.3188,0.0091882,0.0091882,0.0091882
84,4945.13,0.70115,0.76321,1.13365,0.77785,0.60666,0.68791,0.52674,0.96624,1.19149,1.32041,0.0091783,0.0091783,0.0091783
85,4994.13,0.71224,0.77611,1.1436,0.76676,0.62846,0.70071,0.53644,0.9399,1.18648,1.2999,0.0091684,0.0091684,0.0091684
86,5042.53,0.69756,0.76915,1.13488,0.81877,0.59118,0.69309,0.53131,0.93834,1.21442,1.30738,0.0091585,0.0091585,0.0091585
87,5090.54,0.69831,0.77715,1.13608,0.79376,0.61208,0.69638,0.533,0.9347,1.19306,1.3046,0.0091486,0.0091486,0.0091486
88,5138.82,0.70305,0.78246,1.14837,0.7609,0.62359,0.68822,0.53016,0.95757,1.19774,1.32609,0.0091387,0.0091387,0.0091387
89,5187.18,0.69995,0.76124,1.13494,0.79323,0.63417,0.71016,0.54335,0.9459,1.14643,1.32128,0.0091288,0.0091288,0.0091288
90,5235.75,0.71532,0.7688,1.14747,0.75695,0.64473,0.71043,0.52861,0.96116,1.17187,1.33165,0.0091189,0.0091189,0.0091189
91,5283.82,0.70979,0.77716,1.14786,0.78485,0.63207,0.71778,0.54483,0.95809,1.1751,1.33541,0.009109,0.009109,0.009109
92,5331.97,0.70777,0.76338,1.13979,0.79963,0.6146,0.71466,0.54596,0.95063,1.15553,1.31347,0.0090991,0.0090991,0.0090991
93,5380.06,0.70419,0.74867,1.14645,0.75593,0.6244,0.6959,0.53051,0.94443,1.18652,1.30037,0.0090892,0.0090892,0.0090892
94,5428.23,0.70698,0.75537,1.14046,0.79393,0.6253,0.70725,0.54202,0.95104,1.14404,1.30563,0.0090793,0.0090793,0.0090793
95,5476.73,0.69181,0.72971,1.13358,0.79407,0.62177,0.70616,0.54524,0.94376,1.14515,1.31151,0.0090694,0.0090694,0.0090694
96,5524.77,0.69603,0.73832,1.13256,0.80742,0.61681,0.72396,0.55875,0.93124,1.12714,1.30074,0.0090595,0.0090595,0.0090595
97,5572.84,0.69422,0.73957,1.12705,0.7661,0.64522,0.72115,0.55268,0.93051,1.15113,1.30351,0.0090496,0.0090496,0.0090496
98,5621.15,0.69861,0.73781,1.13797,0.76179,0.65317,0.70894,0.55042,0.92321,1.16359,1.30292,0.0090397,0.0090397,0.0090397
99,5669.29,0.68842,0.73501,1.13466,0.78927,0.63681,0.7161,0.54428,0.93297,1.12895,1.30525,0.0090298,0.0090298,0.0090298
100,5717.69,0.68463,0.72266,1.12303,0.80017,0.62149,0.71186,0.54125,0.94864,1.14662,1.3181,0.0090199,0.0090199,0.0090199
101,5766.21,0.67892,0.72217,1.11872,0.7729,0.65312,0.70916,0.53869,0.95844,1.14169,1.31603,0.00901,0.00901,0.00901
102,5814.74,0.67703,0.7179,1.11896,0.80344,0.64459,0.72214,0.55132,0.94098,1.1291,1.31052,0.0090001,0.0090001,0.0090001
103,5863.17,0.67658,0.70334,1.11776,0.78377,0.65115,0.71356,0.54151,0.95423,1.15646,1.32584,0.0089902,0.0089902,0.0089902
104,5911.4,0.67603,0.70587,1.12197,0.76931,0.65049,0.72188,0.55273,0.95816,1.13331,1.325,0.0089803,0.0089803,0.0089803
105,5959.55,0.67878,0.70456,1.12533,0.79857,0.64537,0.733,0.55739,0.94524,1.13856,1.30698,0.0089704,0.0089704,0.0089704
106,6007.95,0.68475,0.72391,1.12643,0.76696,0.65941,0.73035,0.55382,0.92793,1.11768,1.2879,0.0089605,0.0089605,0.0089605
107,6056.06,0.66728,0.71164,1.1122,0.80059,0.63587,0.72574,0.55532,0.92914,1.12455,1.3068,0.0089506,0.0089506,0.0089506
108,6108.43,0.69019,0.72056,1.13059,0.79797,0.63074,0.72593,0.55689,0.93559,1.11377,1.31374,0.0089407,0.0089407,0.0089407
109,6156.44,0.66536,0.68668,1.11123,0.7411,0.65859,0.71391,0.54835,0.92924,1.14381,1.28881,0.0089308,0.0089308,0.0089308
110,6204.8,0.66514,0.68179,1.11364,0.76144,0.65485,0.71303,0.55513,0.92455,1.12161,1.29817,0.0089209,0.0089209,0.0089209
111,6253.1,0.67085,0.69955,1.11596,0.78905,0.647,0.72723,0.5571,0.92643,1.11796,1.30619,0.008911,0.008911,0.008911
112,6300.89,0.66925,0.69386,1.11493,0.7687,0.6706,0.72937,0.55955,0.93761,1.11068,1.30818,0.0089011,0.0089011,0.0089011
113,6349.11,0.66419,0.68674,1.11129,0.77713,0.65756,0.72127,0.55291,0.93716,1.13928,1.31219,0.0088912,0.0088912,0.0088912
114,6397.2,0.66796,0.69226,1.11377,0.80451,0.63822,0.71557,0.547,0.94626,1.13613,1.31589,0.0088813,0.0088813,0.0088813
115,6445.45,0.67441,0.68059,1.11372,0.81736,0.6339,0.72932,0.55865,0.93802,1.13092,1.30487,0.0088714,0.0088714,0.0088714
116,6493.65,0.6792,0.68988,1.11958,0.7848,0.65769,0.72867,0.56283,0.93624,1.11719,1.3116,0.0088615,0.0088615,0.0088615
117,6541.61,0.65989,0.67683,1.10214,0.79437,0.63824,0.72295,0.55226,0.95061,1.12216,1.33224,0.0088516,0.0088516,0.0088516
118,6589.97,0.65773,0.67718,1.11687,0.78494,0.66261,0.72361,0.55737,0.96297,1.11762,1.34234,0.0088417,0.0088417,0.0088417
119,6638.12,0.6751,0.68849,1.11673,0.7968,0.64602,0.72205,0.55806,0.95958,1.12094,1.33997,0.0088318,0.0088318,0.0088318
120,6686.2,0.66204,0.66496,1.10715,0.80114,0.65216,0.71975,0.55316,0.95118,1.1071,1.32527,0.0088219,0.0088219,0.0088219
121,6734.51,0.65821,0.67699,1.10625,0.80281,0.63565,0.71952,0.54967,0.94799,1.13181,1.32223,0.008812,0.008812,0.008812
122,6782.82,0.65725,0.6678,1.10702,0.77599,0.65473,0.71672,0.54511,0.95125,1.16033,1.32899,0.0088021,0.0088021,0.0088021
123,6830.83,0.66319,0.67135,1.1108,0.76586,0.65468,0.70942,0.53533,0.94796,1.16001,1.32353,0.0087922,0.0087922,0.0087922
124,6879.02,0.67046,0.67154,1.11173,0.78309,0.6485,0.71013,0.54608,0.94805,1.1498,1.31422,0.0087823,0.0087823,0.0087823
125,6927.33,0.65242,0.66572,1.10393,0.77506,0.64458,0.71587,0.55456,0.94604,1.12749,1.31774,0.0087724,0.0087724,0.0087724
126,6975.34,0.65451,0.66108,1.10261,0.77268,0.67519,0.72182,0.55887,0.93407,1.10456,1.3073,0.0087625,0.0087625,0.0087625
127,7023.33,0.6598,0.65733,1.10266,0.81282,0.64419,0.72214,0.56335,0.93622,1.10672,1.31539,0.0087526,0.0087526,0.0087526
128,7071.49,0.66047,0.66298,1.10852,0.77521,0.66579,0.73376,0.56379,0.94163,1.11476,1.31333,0.0087427,0.0087427,0.0087427
129,7119.57,0.65277,0.65937,1.09759,0.81001,0.64519,0.72739,0.55633,0.93561,1.12634,1.31092,0.0087328,0.0087328,0.0087328
130,7167.98,0.65024,0.65496,1.09847,0.78654,0.66424,0.72648,0.55048,0.95137,1.12448,1.33443,0.0087229,0.0087229,0.0087229
131,7216.43,0.65495,0.65844,1.1014,0.786,0.66385,0.72138,0.54647,0.94377,1.15172,1.32024,0.008713,0.008713,0.008713
132,7264.59,0.65716,0.66931,1.10668,0.74811,0.6866,0.72513,0.5536,0.9421,1.11783,1.31905,0.0087031,0.0087031,0.0087031
133,7313.36,0.66144,0.65212,1.10376,0.75369,0.68852,0.72142,0.5575,0.93791,1.11652,1.31294,0.0086932,0.0086932,0.0086932
134,7361.58,0.65084,0.66672,1.10174,0.77357,0.68035,0.72685,0.56041,0.93794,1.12608,1.31692,0.0086833,0.0086833,0.0086833
135,7410.01,0.65618,0.64778,1.10203,0.77312,0.66207,0.72915,0.55799,0.93209,1.12785,1.31486,0.0086734,0.0086734,0.0086734
136,7468.19,0.65659,0.65524,1.09876,0.77485,0.65717,0.7234,0.55161,0.94851,1.13988,1.33025,0.0086635,0.0086635,0.0086635
137,7526.4,0.64395,0.64595,1.09431,0.8109,0.6441,0.72766,0.56699,0.93903,1.13291,1.31831,0.0086536,0.0086536,0.0086536
138,7584.44,0.63933,0.64055,1.09131,0.79392,0.672,0.72943,0.56255,0.93835,1.12491,1.3062,0.0086437,0.0086437,0.0086437
139,7642.85,0.64422,0.63748,1.09719,0.81876,0.64718,0.73916,0.56929,0.94769,1.11498,1.32426,0.0086338,0.0086338,0.0086338
140,7703.67,0.6409,0.65206,1.09431,0.78288,0.65023,0.73086,0.56441,0.94832,1.1046,1.32292,0.0086239,0.0086239,0.0086239
141,7765.38,0.63856,0.63843,1.10052,0.77977,0.64178,0.72694,0.5582,0.94617,1.11729,1.32373,0.008614,0.008614,0.008614
142,7826.63,0.6442,0.64058,1.09792,0.79164,0.65983,0.72755,0.56307,0.93488,1.11128,1.31289,0.0086041,0.0086041,0.0086041
143,7887.87,0.6378,0.64295,1.09677,0.79196,0.64828,0.73173,0.56653,0.93694,1.11195,1.31924,0.0085942,0.0085942,0.0085942
144,7949.55,0.64557,0.64264,1.09263,0.80825,0.65221,0.74003,0.57421,0.94167,1.10104,1.32936,0.0085843,0.0085843,0.0085843
145,8010.9,0.64239,0.64193,1.09346,0.77484,0.65917,0.73248,0.57086,0.93664,1.1164,1.32874,0.0085744,0.0085744,0.0085744
146,8072.57,0.63955,0.63179,1.09276,0.80235,0.64875,0.72918,0.56514,0.94469,1.11652,1.3308,0.0085645,0.0085645,0.0085645
147,8134.34,0.64066,0.63998,1.09447,0.80476,0.65612,0.73333,0.5679,0.92939,1.11114,1.31228,0.0085546,0.0085546,0.0085546
148,8195.56,0.64695,0.63665,1.09701,0.81434,0.63264,0.72531,0.56252,0.9355,1.11781,1.32125,0.0085447,0.0085447,0.0085447
149,8256.92,0.63349,0.61327,1.08944,0.81587,0.65042,0.73236,0.56495,0.939,1.10726,1.32689,0.0085348,0.0085348,0.0085348
150,8318.26,0.64003,0.61858,1.09228,0.81286,0.65233,0.74266,0.56715,0.92855,1.10145,1.31585,0.0085249,0.0085249,0.0085249
151,8379.65,0.64018,0.62447,1.09143,0.81389,0.64309,0.73797,0.57133,0.93151,1.11253,1.31411,0.008515,0.008515,0.008515
152,8441.88,0.6274,0.61483,1.08689,0.79337,0.66379,0.73853,0.5644,0.93211,1.10207,1.31988,0.0085051,0.0085051,0.0085051
153,8503.28,0.62474,0.60926,1.08506,0.81232,0.65087,0.7335,0.56286,0.93332,1.08678,1.32328,0.0084952,0.0084952,0.0084952
154,8565.01,0.63126,0.62684,1.08848,0.7816,0.68659,0.7399,0.56656,0.93924,1.10853,1.32814,0.0084853,0.0084853,0.0084853
155,8627.5,0.62885,0.60807,1.08479,0.7913,0.67436,0.7416,0.56944,0.93399,1.10786,1.32133,0.0084754,0.0084754,0.0084754
156,8681.38,0.63508,0.61754,1.09025,0.79449,0.67259,0.73694,0.56711,0.93625,1.10465,1.32115,0.0084655,0.0084655,0.0084655
157,8729.29,0.62993,0.60989,1.08838,0.79622,0.66936,0.74085,0.56416,0.93744,1.11765,1.33276,0.0084556,0.0084556,0.0084556
158,8777.18,0.63633,0.63394,1.0915,0.82168,0.65757,0.74552,0.56797,0.92615,1.09904,1.32152,0.0084457,0.0084457,0.0084457
159,8825.49,0.6279,0.60223,1.08419,0.81266,0.67379,0.74888,0.57172,0.92834,1.07159,1.31801,0.0084358,0.0084358,0.0084358
160,8873.67,0.61931,0.60601,1.0818,0.79059,0.68851,0.7528,0.57845,0.92321,1.07945,1.31261,0.0084259,0.0084259,0.0084259
161,8921.59,0.6345,0.62051,1.09217,0.80887,0.66738,0.74926,0.57483,0.93167,1.0795,1.32524,0.008416,0.008416,0.008416
162,8969.65,0.63444,0.60985,1.08011,0.80536,0.65655,0.74502,0.57066,0.93931,1.10043,1.33308,0.0084061,0.0084061,0.0084061
163,9017.62,0.62732,0.60777,1.08237,0.7915,0.65977,0.74534,0.57124,0.93875,1.08946,1.32567,0.0083962,0.0083962,0.0083962
164,9065.72,0.63204,0.61264,1.0887,0.78683,0.65235,0.73875,0.56609,0.93501,1.09935,1.32001,0.0083863,0.0083863,0.0083863
165,9113.81,0.62913,0.59818,1.08029,0.82392,0.62959,0.74503,0.56867,0.93369,1.09164,1.32212,0.0083764,0.0083764,0.0083764
166,9161.85,0.62768,0.61091,1.08267,0.8264,0.64519,0.74264,0.56853,0.93428,1.10357,1.32443,0.0083665,0.0083665,0.0083665
167,9212.79,0.61782,0.59686,1.07254,0.79302,0.66109,0.74351,0.56801,0.93069,1.09778,1.31852,0.0083566,0.0083566,0.0083566
168,9271.27,0.62373,0.58994,1.07918,0.80316,0.65283,0.74099,0.56627,0.92894,1.10592,1.31424,0.0083467,0.0083467,0.0083467
169,9329.87,0.62258,0.60253,1.08328,0.76648,0.68226,0.74196,0.56593,0.92557,1.10236,1.31462,0.0083368,0.0083368,0.0083368
170,9388.41,0.62102,0.58832,1.07492,0.80123,0.65723,0.74176,0.56868,0.92289,1.10038,1.31241,0.0083269,0.0083269,0.0083269
171,9446.6,0.62094,0.60506,1.07993,0.75036,0.70426,0.74511,0.57454,0.92775,1.08478,1.3255,0.008317,0.008317,0.008317
172,9508.33,0.61726,0.58902,1.07576,0.79481,0.67086,0.74278,0.57208,0.91763,1.09942,1.31359,0.0083071,0.0083071,0.0083071
173,9570.37,0.62889,0.60871,1.08222,0.80131,0.66077,0.74636,0.57154,0.91294,1.09216,1.31116,0.0082972,0.0082972,0.0082972
174,9632.79,0.61811,0.59109,1.077,0.80473,0.66366,0.74451,0.57149,0.91755,1.09229,1.31572,0.0082873,0.0082873,0.0082873
175,9694.1,0.61322,0.59949,1.07503,0.78795,0.67112,0.75085,0.57178,0.92077,1.09156,1.31548,0.0082774,0.0082774,0.0082774
176,9756.17,0.61121,0.59063,1.07563,0.79675,0.67406,0.75043,0.57373,0.92222,1.09216,1.31727,0.0082675,0.0082675,0.0082675
177,9817.72,0.61146,0.57811,1.07285,0.797,0.66587,0.74595,0.57162,0.92049,1.09041,1.32019,0.0082576,0.0082576,0.0082576
178,9879.77,0.60974,0.58543,1.06883,0.80734,0.66817,0.7451,0.57174,0.92026,1.09027,1.32398,0.0082477,0.0082477,0.0082477
179,9940.65,0.61727,0.59496,1.07229,0.81041,0.66316,0.74586,0.57081,0.92032,1.08456,1.32426,0.0082378,0.0082378,0.0082378
180,10002.2,0.61079,0.5827,1.0727,0.8187,0.66862,0.74747,0.57419,0.91858,1.08344,1.32194,0.0082279,0.0082279,0.0082279
181,10063.5,0.61685,0.58064,1.07682,0.81969,0.67065,0.75065,0.57396,0.9223,1.08759,1.32569,0.008218,0.008218,0.008218
182,10125,0.61991,0.58263,1.07602,0.82401,0.66357,0.74963,0.57443,0.91815,1.08409,1.31828,0.0082081,0.0082081,0.0082081
183,10185.8,0.61251,0.57605,1.07622,0.83795,0.65009,0.74663,0.57443,0.917,1.08907,1.31661,0.0081982,0.0081982,0.0081982
184,10247.7,0.61584,0.58237,1.07511,0.81937,0.66338,0.75008,0.57891,0.91647,1.0839,1.31269,0.0081883,0.0081883,0.0081883
