epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,4807.24,0.75237,0.86868,1.17562,0.74096,0.58416,0.66595,0.49105,0.96754,1.20076,1.32943,0.0092278,0.0092278,0.0092278
80,4854.2,0.74911,0.86871,1.17786,0.80179,0.58343,0.67895,0.49664,0.97848,1.2091,1.33855,0.0092179,0.0092179,0.0092179
81,4901.56,0.74785,0.84668,1.16765,0.77006,0.61758,0.69474,0.50588,0.97875,1.17066,1.33194,0.009208,0.009208,0.009208
82,4948.46,0.75516,0.8409,1.18535,0.78432,0.6389,0.70585,0.52237,0.96638,1.15612,1.32668,0.0091981,0.0091981,0.0091981
83,4995.07,0.74743,0.84891,1.17814,0.7617,0.62329,0.6879,0.50399,0.97722,1.18857,1.33884,0.0091882,0.0091882,0.0091882
84,5041.19,0.75847,0.85809,1.17866,0.817,0.64084,0.7176,0.5361,0.95768,1.09959,1.31726,0.0091783,0.0091783,0.0091783
85,5087,0.74255,0.84198,1.17108,0.80687,0.63426,0.72258,0.53144,0.97147,1.0994,1.32087,0.0091684,0.0091684,0.0091684
86,5141.91,0.75297,0.82557,1.16681,0.77441,0.63029,0.7052,0.51695,0.96764,1.15098,1.31564,0.0091585,0.0091585,0.0091585
87,5194.28,0.74515,0.84597,1.17076,0.78043,0.62393,0.69933,0.5138,0.96939,1.15444,1.32398,0.0091486,0.0091486,0.0091486
88,5240.64,0.74705,0.83053,1.1748,0.77513,0.63405,0.7091,0.52582,0.9631,1.10987,1.3174,0.0091387,0.0091387,0.0091387
89,5294.47,0.74795,0.81868,1.16756,0.7624,0.64884,0.70277,0.51632,0.97806,1.13582,1.33002,0.0091288,0.0091288,0.0091288
90,5340.35,0.74021,0.81454,1.16929,0.79417,0.62816,0.72482,0.53293,0.97029,1.09319,1.32334,0.0091189,0.0091189,0.0091189
